TwitterID	Tweet	Retweets	Replies	Likes	Quotes	Identifier
SenatorRounds	President Biden's speech tonight is a smokescreen, attempting to shift the focus away from the Democrats' record of failure.	53	400	227	17	4988
SenatorRounds	Good to visit with leaders from @VQCheese in Milbank. Significant growth occurring in the dairy industry along the I-29 corridor in South Dakota. VQ’s new $190 million expansion is projected to add 140 new jobs in the Milbank community over the next three years!	2	21	3	0	2616
SenatorRounds	Good to be in Deadwood last week for the @RCALFUSA convention. Let’s work together to get Mandatory Country of Origin Labeling in the 2023 Farm Bill.	4	8	11	1	3677
SenatorRounds	We worked hard to secure full funding for the construction of this project. After completion, monitoring stations will be located within 20 miles of almost every South Dakota resident.	2	13	7	0	2617
SenatorRounds	Thanks to @GreaterSFCC for having me at their Inside Washington discussion today!	2	4	6	0	2618
SenatorRounds	The Founding Fathers intended for Congress to have the power of the purse, not the executive branch.	12	130	68	4	6020
SenatorRounds	I have serious concerns about the constitutionality of the unprecedented action by @POTUS @JoeBiden which will force the American taxpayers to foot the bill for $300 billion in student loan debt forgiveness.	82	1504	367	90	4989
SenatorRounds	One of the most important parts of my job working as a Senator is listening to input from South Dakotans. Last week, I hosted coffees in Wessington Springs, Spearfish and Milbank. Thank you to the hundreds who came to give feedback on the work that needs to be done in Washington.	3	7	12	0	2619
SenatorRounds	Protecting American farmland is critical to maintaining national security. I’ve introduced a bill that would prevent China, Russia, North Korea and Iran from buying farmland and ag businesses in the US. More here:	12	27	38	7	2620
SenatorRounds	My statement on the FBI’s raid of the former president’s personal residence. ⬇️	23	385	72	15	6021
SenatorRounds	Democrats are attempting to pass their so-called Inflation Reduction Act that does nothing to actually reduce inflation. Instead, it's a Democrat wish list paid for by raising taxes.I joined @GStephanopoulos on @ThisWeekABC to discuss this boondoggle.	12	109	36	6	3678
SenatorRounds	The US Coast Guard was established on August 4, 1790 - today marks 232 years of service to our nation. Happy birthday, @USCG!	2	13	10	0	6022
SenatorRounds	My statement on today’s NATO votes:	5	6	19	0	6023
SenatorRounds	I cosponsored a resolution that unanimously passed the Senate designating July 23rd as #Landsaturday. The EROS data center, located north of Sioux Falls, operates and collects images taken by the Landsat satellite. These images are of every place on earth.	4	75	19	2	6024
SenatorRounds	I had the opportunity to meet with South Dakota's delegates to Girls &amp; Boys Nation this morning. Young leaders like these are the future of South Dakota. Our future is bright!	6	31	24	0	2621
SenatorRounds	Big news - Team Rounds beat Team Thune in a South Dakota softball showdown on the National Mall to win the Tatanka trophy! The score was 20-9. Better luck next year, @SenJohnThune!	7	16	33	2	234
SenatorRounds	Not good news: GDP has fallen for the second straight quarter. We need to unleash American energy production to restart our economy and dig ourselves out of this recession.	6	38	27	0	4990
SenatorRounds	Met with Tomorrow's Ag Leaders who are here with the South Dakota Agri-Business Association. These folks recognize the importance of keeping South Dakota's ag industry strong. Nice to have them out here in DC.	3	20	16	0	2622
SenatorRounds	Great to have representatives from the South Dakota Trucking Association in the office. We discussed the impact of high fuel prices on consumers, electric vehicles, the need for energy independence and other issues facing South Dakota truck drivers.	8	4	20	0	2623
SenatorRounds	My friend @SenJohnThune and I had students from Waubay and Webster visit us on the steps of the Capitol this afternoon! Enjoy your time in Washington, DC!	3	11	17	0	235
SenatorRounds	Met today with Ivan Giraud, CEO of Bel Brands - known best for their Babybel cheese! He gave me an update on their production facility in Brookings.	2	7	17	1	2624
SenatorRounds	South Dakota FFA's state officers stopped by my office today while on a visit to Washington DC for their National FFA State Officer Summit. It's always nice to meet with South Dakota's young leaders.	3	4	9	0	2625
SenatorRounds	This aircraft will play a crucial role in the defense of our nation and will have a significant economic impact on the Rapid City area for generations to come.	2	0	12	0	2626
SenatorRounds	The B-21 is one of the most advanced aircraft to ever be developed. We are getting closer to bringing this state-of-the-art platform home to Ellsworth Air Force Base.	2	2	12	0	236
SenatorRounds	Inflation is costing South Dakota families $754 more per month now than in January 2021. This is caused by President Biden's policies. Here's a look at the numbers:	10	131	36	6	2627
SenatorRounds	Homeownership is part of the American dream and a key to building wealth. That’s why I introduced the Native American Direct Loan Improvement Act with @SenatorTester to reform the NADL program and expand housing resources for Native American veterans. ⬇️	11	6	32	0	4991
SenatorRounds	South Dakota families are paying $754 more per month now than in January 2021. The Biden administration’s energy policies are driving inflation.	76	99	193	12	2628
SenatorRounds	Met with students, teachers and parents from Brandon Valley middle school at the Capitol today. They had great questions about everything from the senate schedule to South Dakota ribeye steaks. I hope you all enjoyed your visit to Washington, DC!	5	9	14	2	237
MarshaBlackburn	Every man and woman putting their life on the line for this country shouldn’t be fired by Joe Biden for choosing not to receive a COVID shot.	2658	2323	14537	163	6025
MarshaBlackburn	We must stop the Biden administration from firing servicemembers for not being vaccinated.It is a threat to our national security.	1408	1620	6276	100	6777
MarshaBlackburn	Thank you, @AGTennessee Skrmetti, for taking swift action to hold @Ticketmaster accountable.The FTC should stop sitting on the sidelines and get serious about implementing my legislation to prevent bots and scammers from snagging tickets online.	29	64	266	4	6026
MarshaBlackburn	Spreading a little cheer for the holidays!Enjoyed writing cards with @RedCross yesterday to send to our servicemembers 🇺🇸	74	129	764	4	6027
MarshaBlackburn	A U.S. Customs and Border Protection agent was shot and killed by suspected smugglers. Biden’s administration emboldened drug traffickers, and our nation must back our border patrol to put an end to this madness.We are praying for their family.	1935	832	6569	97	6778
MarshaBlackburn	According to new a report from @TBInvestigation, Mexican cartels are operating in Tennessee. We must secure the southern border, keep cartels out, and root out every criminal responsible for trafficking deadly drugs into our communities.	997	529	3425	57	2629
MarshaBlackburn	RT @FreeBeacon: In a Thursday letter, Republican senators @MarshaBlackburn, @ThomTillis, and @SteveDaines accused Meta of failing to curtai…	18	0	0	0	4992
MarshaBlackburn	"RT @FreeBeacon: Republican lawmakers are pressuring Mark Zuckerberg to ""take immediate steps to stop facilitating illegal immigration"" as c…"	111	0	0	0	4993
MarshaBlackburn	RT @FoxNews: Tennessee Sen. Marsha Blackburn renews call to protect troops from being fired over COVID-19 vaccine mandate	419	0	0	0	2630
MarshaBlackburn	End COVID vaccine mandates.Stand up for our troops.	2598	2969	15031	215	6028
MarshaBlackburn	Sending my condolences to the Rice Family.Tom was one of the American heroes who parachuted into Normandy.May he rest in peace.	106	50	848	6	3784
MarshaBlackburn	DESPITE declaring the pandemic is over and struggling to hit recruitment goals, President Biden and his Dept. of Defense want to fire thousands of our servicemembers if they do not comply with the left’s COVID vaccine mandate. It’s unacceptable.	996	578	3410	56	6779
MarshaBlackburn	Your family’s Thanksgiving meal will cost you about 14% more this year thanks to Democrat-caused inflation.	191	1261	644	67	4994
MarshaBlackburn	Every branch of the U.S. military struggled to meet recruiting goals this fiscal year. Why is the Biden administration focused on firing those who willingly serve our nation over refusing the COVID vaccine?	1641	2145	6916	178	2631
MarshaBlackburn	I’m pushing for an end to the discharge of service members who do not wish to be fully vaccinated per the Biden administration’s military COVID vaccine mandate.	925	887	5405	78	6780
MarshaBlackburn	The Biden administration's COVID-19 vaccine mandate fires the brave men and women who have chosen to serve our country for not getting a vaccine and undermines military readiness. Not on my watch.	406	589	1939	36	6781
MarshaBlackburn	It’s critical we pass the Kids Online Safety Act now to give families the tools to protect their children online &amp; demand much-needed accountability from Big Tech.Yesterday, @SenBlumenthal &amp; I met with parents who are ready to help us push this across the finish line.	54	72	370	12	6029
MarshaBlackburn	RT @ashleyrgold: Both @SenBlumenthal and @MarshaBlackburn said yest. In a room full of mothers who say social media played a role in their…	14	0	0	0	6782
MarshaBlackburn	The COVID vaccine mandate for our nation’s servicemembers jeopardizes our national security.My amendment to this year’s NDAA will end Joe Biden’s reckless mandate, and prioritize servicemembers and our nation’s security.	302	638	1398	41	3679
MarshaBlackburn	Title 42 preserves our nation’s sovereignty. Our country has every right to protect that sovereignty, and we must support policies that put our national security first.	646	297	3136	33	3680
MarshaBlackburn	Firing U.S. servicemembers for choosing not to receive the COVID-19 vaccine is a massive setback to our military readiness.	2856	4445	14665	358	2632
MarshaBlackburn	President Biden has waged war on the American oil and gas industry. It’s no wonder a recent @NEADAorg study found that more than 20 million families are behind on their utility bills.	859	691	2724	42	4995
MarshaBlackburn	Joe Biden declared the pandemic is over.So why is he continuing his push to fire 60,000 brave servicemembers for simply deciding not to get vaccinated against COVID?	1556	1429	5946	139	6783
MarshaBlackburn	As the threat and power of the New Axis of Evil expands, the Biden administration is focused on firing servicemembers who make the personal decision not to get vaccinated.	1124	1573	3604	102	6784
MarshaBlackburn	Guatemala’s minister of Defense has said he shares a concern for terrorists crossing our southern border.These aren’t radical ideas. We have a right to know who’s entering our nation.	555	331	2247	19	6030
MarshaBlackburn	President Biden’s failure to secure the border has resulted in a national security nightmare.	2551	4510	13207	349	6785
MarshaBlackburn	As Iran vows to execute thousands of protesters, Biden must support those fighting for their freedom and human rights while firmly opposing any sort of deal with Iran’s murderous regime.I introduced a bicameral resolution to show unwavering support for these brave protesters.	233	328	1018	21	2633
MarshaBlackburn	Xi Jinping is focused on global domination, not working with the Biden administration on climate change.	1512	1994	7574	189	6786
MarshaBlackburn	If Biden is serious about standing up to the CCP, he will not agree to anything that would give them more leverage against us. The United States of America will not be bullied into abandoning our core principles.	131	127	1107	11	6031
MarshaBlackburn	This meeting is an opportunity for President Biden to decisively communicate where our nation stands – with Taiwan and our freedom-loving partners around the globe and against the egregious human rights abuses of the Chinese Communist regime.	45	47	310	4	2634
MarshaBlackburn	President Xi has no interest in partnering with the United States. His sole interest is global domination, and he will readily take advantage of the Biden administration’s weak foreign policy to inch closer to that goal.	1431	1823	7040	177	2635
MarshaBlackburn	RT @JohnCornyn: Starts at top #BidenBorderCrisis	228	0	0	0	6787
MarshaBlackburn	Americans cannot afford Joe Biden’s economic agenda.	2007	6421	13435	444	4996
MarshaBlackburn	President Biden has an opportunity to stand up to Xi Jinping on Monday, and he must demonstrate that the U.S. will not back down to the Chinese Communist Party.	788	2520	4556	244	2636
MarshaBlackburn	RT @6News: Knoxville's Veterans Day parade is underway:	22	0	0	0	154
MarshaBlackburn	Tennessee is proud to be home to over 400,000 veterans who bravely served our nation.#VeteransDay2022	231	369	2034	27	2637
MarshaBlackburn	A federal judge has struck down Biden’s student loan cancellation plan.This decision respects the Constitution, which the Biden administration has no regard for.	2688	3082	15799	280	3681
MarshaBlackburn	As the Taliban continues its efforts to terrorize women of the Middle East, America’s message must remain unwavering that these crimes against humanity cannot and will not be tolerated.Joe Biden is failing to deliver that message.	507	604	2415	57	2638
MarshaBlackburn	Americans can’t afford to eat, drive, or buy a home, yet President Biden has vowed to change “nothing” about his awful policies that have put Americans in this position.	2589	3844	10058	291	4997
MarshaBlackburn	There is only one way to lower energy costs for good: make America energy independent again.	1932	1941	10288	140	2639
MarshaBlackburn	Happy Birthday to the @USMC! For 247 years, the Marines have bravely defended our nation.#SemperFi	161	67	793	5	4998
MarshaBlackburn	The American people cannot afford another crisis, especially one that depletes their pocketbooks and forces them to choose between filling up their cars or heating their homes this winter.	813	1221	3923	94	4999
MarshaBlackburn	With double-digit increases in foods, Joe Biden has already managed to disrupt Thanksgiving weeks in advance.	1138	3404	5901	195	6788
MarshaBlackburn	I am fighting to ensure the National Defense Authorization Act protects our servicemembers from being fired due to Biden’s vaccine mandate.	1233	1296	6510	86	6789
MarshaBlackburn	Joe Biden is allowing illegal immigrants to defy the rule of law and flood into our country.	1093	541	5221	35	6790
MarshaBlackburn	The USA stands for freedom.	1031	2317	7225	181	2640
MarshaBlackburn	We will not allow President Biden to fire our brave servicemembers for not getting vaccinated against COVID.	2451	3107	14606	222	6791
MarshaBlackburn	The Democrats’ agenda has put the radical left in charge, and left American families behind.	815	1187	3965	80	5000
MarshaBlackburn	Why did Joe Biden invite users of Chinese-backed TikTok to speak on Ukraine’s war at the White House?Why did they prop up a service that poses national security threats to us, @WhiteHouse?	232	147	555	14	2641
MarshaBlackburn	.@PressSec is now claiming Biden’s pledge for “no more drilling” is being “twisted.”Was Biden’s promise to “end fossil fuel” in 2019 twisted too? @WhiteHouse @K_JeanPierre	589	169	1494	27	6792
MarshaBlackburn	Thank you, President Biden, for finally being honest for once with the American people and taking responsibility for causing record high gas prices.	1095	460	3642	65	5001
MarshaBlackburn	The Biden administration used taxpayer dollars to pay for illegal immigrants’ hotel rooms, laundry service, babysitters, and even room service.	5475	4240	14462	479	6793
MarshaBlackburn	The Democrats’ solution for Americans that cannot afford food due to Biden’s inflationary policies is to eat Chef Boyardee.	1631	3581	5498	385	5002
MarshaBlackburn	The average price of gas is $3.80 and it’s going to go up.It’s part of Biden’s pledge to intentionally destroy American energy.	232	357	861	19	5003
MarshaBlackburn	Secure the border. Unleash American energy.Fund the police.Stop reckless spending.	1404	1729	6497	127	5004
MarshaBlackburn	The Biden administration has decided that unsustainable utility bills and pain at the pump are a small price to pay to win their “green” crusade.	2467	2236	8304	195	6794
MarshaBlackburn	Lowering government spending is not extreme.Holding the CCP accountable is not extreme.Countering Big Tech is not extreme.	1024	1341	4682	76	6032
MarshaBlackburn	RT @TheTNStar: Sen. Blackburn Hammers Biden on Economy Days Ahead of Election	46	0	0	0	6795
MarshaBlackburn	Main Street America shouldn’t have to live in fear of more expensive, burdensome mandates that make it harder to compete.Yet, the hundreds of regulations issued by the Biden admin, costing the economy approximately $309 BILLION, have done just that.	618	630	2259	44	2642
MarshaBlackburn	Cheering on @Vol_Football today in the big game against Georgia! Bring home another W! #GoVols	29	115	308	5	2643
MarshaBlackburn	Joe Biden’s Thanksgiving prices this year: Turkey: +17%Flour: +24%Butter: +32% So much for Biden’s “Inflation Reduction Act.”	2597	3754	8432	270	6796
MarshaBlackburn	Iran is now leaning on Russia to acquire additional materials needed to build nuclear weapons.The New Axis of Evil must be stopped.	518	972	2347	60	2644
MarshaBlackburn	Now, @JoyAnnReid is claiming Republicans taught Americans the word ‘inflation’ for the wrong reasons.Let’s give credit where it’s due. @JoeBiden taught Americans about inflation in all the wrong ways.	1428	914	6008	89	5005
MarshaBlackburn	RT @SenJoniErnst: Senator Blackburn is right. And according to the Energy Information Administration the U.S. has less than a one month’s s…	251	0	0	0	2645
MarshaBlackburn	TikTok is telling European users that staff in Communist China can access their data.The CCP is treating TikTok’s users and their data as its own.	640	343	1972	36	2646
MarshaBlackburn	President Biden should know Congress never voted for his student loan giveaway where it surely would have failed.	1762	1395	9398	91	6033
MarshaBlackburn	Thanks to Biden’s student loan forgiveness, inflation will worsen.What will it take for Biden to put hardworking Americans first?	1172	3410	6411	226	5006
MarshaBlackburn	RT @BPUnion: Nobody in America should be victimized by an illegal alien. The illegal alien crime rate here should be exactly 0.0%.	1248	0	0	0	2647
MarshaBlackburn	As Biden said, COVID is over. Yet, Biden had been forcing children as young as two to wear masks until days ago. That’s why I’ve been pushing back against Biden’s harmful mandate and demanded they stop abusing our children with masks.	673	824	3093	39	155
MarshaBlackburn	How does this White House still not understand Americans are worried about 40-year high inflation, criminals running free and an open southern border?	2999	3586	14416	262	5007
MarshaBlackburn	The real threat to Americans is Joe Biden’s presidency.Inflation has reached a historic 40-year high, and families are struggling to put food on the table.	1494	1703	6766	108	5008
MarshaBlackburn	The White House has deleted a tweet that credited Biden for the increase in Social Security payments, which was fact-checked as actually being a result of Biden’s historic inflation.It seems the left only likes fact-checking when it’s abused to tear down conservatives.	1001	476	3975	31	6034
MarshaBlackburn	Americans are struggling to put food on the table because of Biden’s socialist spending spree.They do not want to hear another rambling speech from Biden.	1393	1691	7243	129	5009
MarshaBlackburn	Joe Biden is beyond desperate to talk about anything other than the historic 40-year high inflation he’s caused.	2597	3686	13075	188	6797
MarshaBlackburn	Thank you, @elonmusk, for making Twitter a little more bearable.	123	220	1184	18	6798
MarshaBlackburn	The FBI agent who helped coordinate the effort to suppress the Hunter Biden laptop story is reportedly working with the Biden administration to censor ‘misinformation’ on social media. This is political corruption at its peak.	5085	2236	14295	176	6035
MarshaBlackburn	Hundreds of migrants are crossing the southern border right now. This is what Biden’s America really looks like:	2318	1334	5410	192	2648
MarshaBlackburn	Several hundred migrants attempted to illegally cross our southern border this week and became aggressive and assaulted our Border Patrol when stopped.Why hasn’t @POTUS said anything?	1318	682	4118	71	6036
MarshaBlackburn	Today’s decision by the Fed to again increase interest rates is further proof of the consequences of the disastrous effects of socialism via Biden’s $1.9 trillion bailout.	2223	1655	7711	132	6037
JohnCornyn	So if you're a parent, and you've got a kid on TikTok, I would be very, very concerned. All of that data that your child is inputting and receiving is being stored somewhere in Beijing.”	29	35	143	1	2649
JohnCornyn	Sen. MARK WARNER (D-Va.) on TikTok, on “Fox News Sunday”: “I think Donald Trump was right. I mean, TikTok is an enormous threat. … @playbookdc	32	19	121	4	5010
JohnCornyn	"RT @BPUnion: Why do we say cartels run the border? Because they do. Example: They flood Yuma, AZ with ""asylum"" seekers and tie up 90% of…"	636	0	0	0	2650
JohnCornyn	US flies supersonic bombers in response to North Korea's new ICBM launch | Fox News	5	9	32	1	2651
JohnCornyn	UT System approves commitment to free speech, even if students find that speech “offensive” or “immoral”  via @TexasTribune	22	35	102	7	6038
JohnCornyn	RT @emiliotgonzalez: “Once Title 42 goes away, it just means we’re going to be releasing even more people into the United States which, of…	36	0	0	0	2652
JohnCornyn	"RT @thehill: .@GovKemp on Herschel Walker: ""We want to send somebody to D.C. that's going to fight for you — not Chuck Schumer and the squa…"	49	0	0	0	2653
JohnCornyn	RT @BPUnion: Make no mistake, Biden could easily put the brakes on this record-setting border disaster today if he wanted to.He just does…	3548	0	0	0	6799
JohnCornyn	President Lincoln delivers Gettysburg Address	10	40	35	3	6800
JohnCornyn	On this #NationalAdoptionDay I want to recognize &amp; celebrate the thousands of families across Texas who have welcomed nearly 4,500 adopted children into their homes &amp; their hearts so far in 2022.	21	52	155	4	2654
JohnCornyn	Now that a judge has struck down the Biden Administration’s most effective border deterrent, Title 42, the President owns the migrant surge that’s going to get worse.  via @WSJ	23	144	87	8	3682
JohnCornyn	RT @SenatorLankford: This #NationalAdoptionDay, we celebrate the lives of children who have found their forever homes in Oklahoma and acros…	9	0	0	0	2655
JohnCornyn	Now do Hunter Biden. #nodoublestandard	41	191	227	13	6801
JohnCornyn	Thanks for the question.  No.  Zero evidence Obergefell threatened.  Threat to religious liberty is, however, a real and present danger with Biden IRS.	18	144	128	18	6039
JohnCornyn	This is an admission of a conflict of interest by DOJ; now acknowledge the obvious conflict of interest in Hunter Biden investigation and appoint a special counsel.  #nodoublestandard	120	284	554	9	6040
JohnCornyn	RT @GovAbbott: Texas AGAIN breaks record for total jobs, leads nation for fastest annual jobs growth! #TexasWorksTexas continues to creat…	79	0	0	0	2656
JohnCornyn	RT @hollyshansen: Inbox: @SenTedCruz &amp; @SenatorCantwell co-author consumer protection bill:“American consumers should be aware when their…	21	0	0	0	6802
JohnCornyn	GOP Won the Votes, but Not the Seats | Cook Political Report	8	15	23	1	6041
JohnCornyn	Already the law of the land under Supreme Court decision in  Obergefell v. Hodges (2015); no effective bar on denying faith-based charities tax-exempt status or eligibility for govt grants, or freedom to hire only co-religionists.	15	67	45	4	6042
JohnCornyn	RT @SenKevinCramer: Discussed potential avenues for permitting reform with @larry_kudlow on @FoxBusiness.If we can get something meaningf…	8	0	0	0	6803
JohnCornyn	RT @WesleyHuntTX: It’s been a productive week for America. Let’s recap:Nancy Pelosi fired.Republicans take back the House.Texas is stil…	534	0	0	0	2657
JohnCornyn	RT @SenTomCotton: The DC city council's vote to lower sentences for carjackings and robberies reflects the left's soft on crime stance that…	143	0	0	0	2658
JohnCornyn	RT @ChadPergram: From colleague Kelly Phares. Sen Bill Cassidy (R-LA) will not running for governor. Will remain in the Senate	10	0	0	0	5011
JohnCornyn	"RT @ElbridgeColby: 🚨🚨🚨""The war in Ukraine has left U.S. defense stockpiles significantly depleted. Current inventories do not undergird a…"	36	0	0	0	2659
JohnCornyn	RT @alexbward: NEW: ⁦@SenSchumer⁩ &amp; ⁦@JohnCornyn⁩ are lobbying hard for a ban on U.S. government business with Chinese chipmakers to make i…	14	0	0	0	2660
JohnCornyn	RT @TomCottonAR: If you have Tik Tok on your phone, delete it. Then get a new phone. Your privacy and security depend on it.	9605	0	0	0	6804
JohnCornyn	"“The ""Respect for Marriage Act"" Stacks the Deck against Religious Freedom”"	30	66	94	6	3683
JohnCornyn	RT @SteveDaines: Honored to be elected by my Senate Republican colleagues to serve as NRSC Chairman for the 2024 cycle. I plan to hit the g…	113	0	0	0	5012
JohnCornyn	Meet the seven new Texans in Congress  via @TexasTribune	10	25	42	1	6043
JohnCornyn	RT @LeaderMcConnell: I'm honored that my Republican colleagues have reelected me to lead our outstanding Conference. Our united team is ful…	362	0	0	0	5013
JohnCornyn	RT @thehill: E-cigarettes, marijuana can impact the heart like traditional cigarettes, new study finds	27	0	0	0	6805
JohnCornyn	RT @ChadPergram: Senate GOP ldrship team: Republican Leader Mitch McConnell  Republican Whip John Thune  Conference Chair John Barrasso…	59	0	0	0	5014
JohnCornyn	Senate Votes to End Covid-19 Emergency Declaration @WSJ	37	64	318	6	6044
JohnCornyn	NASA’s Artemis Rocket Launches Toward Moon on Mighty Columns of Flame	5	10	36	0	6045
JohnCornyn	RT @ChadFWolf: This was the last tool in BP’s arsenal to deal with the crisis. Biden has cancelled all effective enforcement measures. Will…	47	0	0	0	6806
JohnCornyn	RT @SenBobCasey: The U.S.-China Commission continues to recommend a tool to screen outbound investments to help the U.S. economy compete wi…	16	0	0	0	2661
JohnCornyn	"RT @brianjameswalsh: @JohnCornyn re: Beth Jafari - ""Focused, thoughtful, considerate, deliberate, rock steady and a Texan thru and thru….Sh…"	4	0	0	0	6807
JohnCornyn	RT @brianjameswalsh: Speaking on Senator floor now - @JohnCornyn – paying tribute to longtime CoS Beth Jafari who is departing after 20-plu…	7	0	0	0	6808
JohnCornyn	RT @PhilipinDC: WARSAW, Poland (AP) — A senior U.S. intelligence official says Russian missiles crossed into NATO member Poland, killing tw…	1372	0	0	0	2662
JohnCornyn	RT @ChadPergram: McConnell now meeting with freshmen GOP senators	57	0	0	0	6046
JohnCornyn	RT @emiliotgonzalez: #Cuba is a State-sponsor of terrorism and engages in human trafficking. More than 220k Cubans have crossed our souther…	9	0	0	0	6047
JohnCornyn	RT @ChadPergram: US Capitol at nightfall	12	0	0	0	2663
JohnCornyn	Navy, Coast Guard intercept boat with 180 tons of Iranian explosive materials headed to Yemen  via @nbcnews	15	20	48	2	2664
JohnCornyn	RT @TomCottonAR: There's a huge difference between 49 and 50 Senate seats. We need every conservative to unite behind @HerschelWalker.	3548	0	0	0	6048
JohnCornyn	RT @alexsalvinews: NEW: @NBCNews projects that Republicans will win control of the House of Representatives:Republicans: 219 seatsDemocr…	649	0	0	0	5015
JohnCornyn	RT @thehill: #BREAKING: Appeals court blocks Biden student debt cancelation plan	126	0	0	0	6809
JohnCornyn	RT @WinsomeSears: Praying for those at UVA.	91	0	0	0	6049
JohnCornyn	RT @PatrickSvitek: .@JohnCornyn announces longtime chief of staff Beth Jafari is leaving, will be replaced by comms director @DBrandewie	7	0	0	0	6810
JohnCornyn	Exclusive: Russian software disguised as American finds its way into U.S. Army, CDC apps	17	19	42	3	5016
JohnCornyn	Congress seeks to arm Taiwan quickly as China threat grows	14	34	46	10	2665
JohnCornyn	RT @Redistrict: Between #AZ01, #AZ06 and #CA41, Dems' dreams of holding the House majority probably died tonight.	1534	0	0	0	156
JohnCornyn	President Biden meets with the Chinese President this Monday, and he lacks a credible economic strategy for Taiwan and the rest of the Asia-Pacific.   via @WSJ	11	89	63	7	2666
JohnCornyn	"RT @BPUnion: CBP Commissioner Magnus deserved to be fired. As a crisis rages at our border he focused on imaginary BP ""culture"" problems in…"	264	0	0	0	6050
JohnCornyn	RT @emiliotgonzalez: The #BidenBorderCrisis claims it’s first major political casualty. First give @CBP an impossible border mission then p…	9	0	0	0	6051
JohnCornyn	RT @AdamLaxalt: Nevada, make sure YOUR voice is heard in this election and check your vote status before it's too late!1. Check your ball…	2134	0	0	0	2667
JohnCornyn	RT @Rep_Clyde: Eleven days ago, I joined @CongressmanHice in demanding President Biden hold CBP Commissioner Magnus accountable for sleepin…	23	0	0	0	6052
JohnCornyn	RT @ChadPergram: Dem TX Rep Cuellar on Fox: The administration needs to change the policy through the border. I think it was very obvious t…	10	0	0	0	2668
JohnCornyn	Elon Musk is not a national security threat — TikTok is @UnHerd	41	92	241	10	6053
JohnCornyn	RT @MarshaBlackburn: Every single person that has allowed the southern border to become overrun should resign or be fired.	1339	0	0	0	6811
JohnCornyn	Monica De La Cruz becomes first Republican to win in 15th Congressional District in South Texas  via @TexasTribune	47	46	232	3	2669
JohnCornyn	RT @nixonfoundation: From the opening night of the Grand Strategy Summit, former National Security Adviser @robertcobrien warns Americans a…	26	0	0	0	5017
JohnCornyn	RT @AnnLinde: Yes - the war is not won yet, but to listen to the singing liberated people in Kherson - it gives you hope 🇺🇦Slava Ukraini	22	0	0	0	2670
JohnCornyn	U.S. and India pledge closer economic ties during Treasury Secretary Janet Yellen’s overseas visit  via @WSJ	3	15	23	0	2671
JohnCornyn	RT @TonyGonzales4TX: Veterans Day is a reminder we live in the greatest country on earth where more unites us than divides us. Thank you @2…	7	0	0	0	157
JohnCornyn	RT @emiliotgonzalez: The #BidenBorderCrisis blame game begins. The border problem is not because of ⁦@CBP⁩. The problem starts much higher.…	13	0	0	0	6812
JohnCornyn	RT @TeamCornyn: 104 years ago, the First World War came to an end with the Allied defeat of the Central Powers. Today and every day, the se…	8	0	0	0	5018
JohnCornyn	This Veterans Day I am particularly grateful to groups in Texas like Vet Ride in the Hill Country, @MVPNTexas, @PatriotPAWS, @CombinedArmsUS &amp; others who I’ve been honored to work alongside over the years for the work they do to help our nation’s veterans.	9	25	42	3	2672
SenMikeLee	News that @binance may buy @investvoyager lends urgency to the need to pass HR 3843, so that HSR filers will be required to disclose any subsidies or support from foreign governments of concern. We cannot let the Chinese Communist Party entrench control over the crypto ecosystem.	49	28	112	3	6054
SenMikeLee	After meeting with 83 outstanding candidates, my office has concluded this year’s Academy interviews. It was an honor to meet with these young Utahns striving to further their education at our finest military academies.	11	41	137	0	5019
SenMikeLee	Justice should not be partisan. I’m calling on Merrick Garland and @POTUS’s DOJ to do their jobs and enforce the law. The politicization and weaponization of federal law enforcement is a tacit facilitation of an intimidation campaign against an independent branch of government.	127	381	485	6	6055
SenMikeLee	RT @Sen_JoeManchin: My statement on comments President Biden made about shutting down coal plants:	4285	0	0	0	6813
SenMikeLee	Read my op-ed written with @RepChrisStewart and Khosrow B. Semnani, urging @POTUS to recognize the current Iranian regime is not a partner the United States can trust.	56	375	210	4	2673
SenMikeLee	#Bidenflation is costing Utahns $949 every month.	71	289	190	13	5020
SenMikeLee	Sharon &amp; I are praying for the well-being of Mr. Pelosi. Violence is never to be tolerated.	51	302	485	19	6814
SenMikeLee	I had a great time meeting with some outstanding local business leaders. Undoubtedly, Utah is the premier destination to raise a family and start a business.	44	167	201	4	2674
SenMikeLee	If you feel your wages aren’t keeping up with inflation, you’re not alone. Ending government binge spending has never been more important for American families. #Bidenflation	123	340	399	19	5021
SenMikeLee	It's been 70 days since the Democrats passed their so-called Inflation Reduction Act, yet Utahns still pay an extra $949 monthly due to inflation.	178	616	743	35	3684
SenMikeLee	"""Inflation is made in Washington because only Washington can create money."" – Milton Friedman"	265	342	644	41	2675
SenMikeLee	Inflation is delaying Americans' retirement, offsetting their wage increases, and stealing their savings. Utahns can't afford Democrats' reckless spending any longer.	69	247	187	11	5022
SenMikeLee	Utah is a financial hub and I'm grateful to @SenLummis of the Committee on @BankingGOP for sharing her expertise and knowledge with Utah's financial institutions and crypto leaders so they can continue to thrive in this digital age.	32	139	121	9	2676
SenMikeLee	Inflation is making life too expensive. I had the opportunity to meet with the folks at Associated Foods to discuss what I'm doing to reduce the cost of food and keep shelves stocked for hardworking Utah families.	57	272	285	16	2677
