TwitterID,Tweet,Retweets,Replies,Likes,Quotes
TTuberville,RT @wsfa12news: Sen. Tommy Tuberville’s ‘Supporting Families of the Fallen’ Act signed into law #alpolitics,8,0,0,0
TTuberville,RT @RNCResearch: HERSCHEL WALKER: Warnock “said he was going to Washington to represent Georgia. He went to Washington to represent Joe Bid…,781,0,0,0
TTuberville,RT @RNCResearch: 🔥🔥🔥 @HerschelWalker got Warnock a “Team Biden” jersey for voting with Biden 96% of the time!,573,0,0,0
TTuberville,RT @MarshaBlackburn: DHS Secretary Alejandro Mayorkas stood at the White House podium and attacked our brave men and women in the Border Pa…,1881,0,0,0
TTuberville,Fantastic night in Nevada supporting @AdamLaxalt! It is imperative we take back the senate! Can you help out today?,16,1050,69,30
TTuberville,"RT @RSBNetwork: Tommy Tuberville speaks at the Save America Trump rally in Minden, NV ""We're going to make Joe Biden open the spigots and g…",456,0,0,0
TTuberville,The @BCAToday hosted a great event for a great American. What @SenShelby has done for the state of Alabama will span generations.,6,135,42,5
TTuberville,The federal government should be helping all of its Citizens. @VP needs to correct this statement immediately!,15,128,75,10
TTuberville,You heading to the @LSUfootball vs @AuburnFootball game tomorrow? If so swing by our tail gate spot! You can find the full details &gt;&gt;,6,49,67,4
TTuberville,"RT @clayandbuck: .@SenTuberville is bringing the fight to protect Title IX from the Democrats to Washington.   For the full conversation,…",9,0,0,0
TTuberville,RT @BuckSexton: Senator Tuberville Defends Women Against Biden’s Title IX Attack,41,0,0,0
TTuberville,"RT @SenTuberville: I’m joining the @clayandbuck show NOW to discuss name, image, and likeness in college sports. Tune in here👇🏼",3,0,0,0
TTuberville,We live in a world where people are attacked for defending faith and family and having pride in their own nation.Italy’s new PM Giorgia Meloni appears to be the next target of the Socialists for these very reasons. The Italian people have had enough. Have we? #Midterms,21,50,93,1
TTuberville,This Administration knows exactly what’s happening at our southern border and they simply DO NOT CARE.,11,28,45,0
TTuberville,The U.S Senate race here in Alabama is heating up. I am proud to stand with America First Warrior Katie Britt in this race. Victory in this race will bring us one step closer to taking back the Senate this November! Show your support today!,12,33,66,1
TTuberville,RT @yhn: Tuberville: ‘We’re in trouble’ if Democrats stay in power,10,0,0,0
TTuberville,RT @SenTuberville: These guys are on the frontlines of the catastrophe that the Biden administration has created at our southern border. Ou…,11,0,0,0
TTuberville,RT @Yaffee: Seg 1 - @TTuberville - 9-21-22,1,0,0,0
TTuberville,RT @yhn: .@SenTuberville: ‘Left-wing activists’ using higher ed to advance agendaBy @DylanSmithAL,5,0,0,0
TTuberville,"RT @RuthlessPodcast: To kick off football season, we sat down with former Auburn head coach and current U.S. Sen Tommy Tuberville to discus…",6,0,0,0
TTuberville,"RT @marcorubio: Val Demings would be the most liberal Senator from Florida EVERBut she isn’t just liberal, she is dangerously radical htt…",269,0,0,0
TTuberville,"RT @em__vaughn: Brutal numbers ahead of Biden and Democrats' ""celebration"" today: 📈August CPI soars by 8.3%📈Grocery prices up 13.5%📈Cor…",1098,0,0,0
TTuberville,"RT @RuthlessPodcast: 🔥 NEW EPISODE 🔥Fellas discuss out of control taxes, polling problems and Dem debate dodgers. @SenTuberville from Ala…",15,0,0,0
TTuberville,RT @TeamCavuto: TOMORROW ON COAST TO COAST: Alabama Senator @TTuberville Former OMB Director @russvought,5,0,0,0
TTuberville,RT @RuthlessPodcast: We also have @SenTuberville on tomorrow’s progrum to school us up on NIL and college sports.,4,0,0,0
TTuberville,RT @yhn: .@SenTuberville aims to streamline grant process for small communitiesBy @DylanSmithAL,3,0,0,0
TTuberville,God bless the families of these American heroes from the great state of Alabama. #NeverForget,6,7,54,0
TTuberville,The United States of America is the light in a dark world…and we’ll always have enemies that want to destroy us for no reason other than that.No one under the age of 21 had been born yet on this day in 2001. #NeverForget,5,9,41,0
TTuberville,"RT @TTuberville: .@SecYellen can’t talk about inflation, falling wages, or doing her actual job.She wants to focus on fairytales of the f…",15,0,0,0
TTuberville,"RT @TommyPigott: Ohio Democrat Tim Ryan is a fraud. In a new interview, he refused to endorse Joe Biden for 2024, but when push comes to…",152,0,0,0
TTuberville,".@SecYellen can’t talk about inflation, falling wages, or doing her actual job.She wants to focus on fairytales of the future…because the Biden Administration is incapable of solving today’s problems. Complete incompetence.",15,21,102,3
TTuberville,RT @tedcruz: 4.2 million illegal immigrants have streamed across the border. Joe Biden is paying his press secretary to lie about the fac…,675,0,0,0
TTuberville,Imagine if this same thing happened but it benefited Republicans. It would be the lead for every news station in America. Instead it’s fine thst this occurred as long as Democrats benefited from it.,9,9,32,0
TTuberville,RT @MontgomeryGOP: The Mighty Alabama Strike Force is recruiting volunteers to travel to Georgia in October to knock on doors for Herschel…,8,0,0,0
TTuberville,"RT @yhn: Storm warning: @SenTuberville, others sound alarm on region power issuesBy @DylanSmithAL",5,0,0,0
TTuberville,"RT @rickandbubba: We asked Tommy Tuberville, What's Harder? Being a Coach or Senator? @TTuberville @rickandbubba",4,0,0,0
TTuberville,I’m not sure what I’m more excited about…The first college football Saturday of the year or the midterms being just 65 days away.,7,51,152,4
TTuberville,"Tell me again that Big Tech cannot turn the dials however they see fit? We know so little about the censorship from Twitter, Facebook, and Google yet they are more powerful then tv and newspapers. If tomorrow Mark Zuckerberg runs for President guess which dial he will turn?",18,15,103,2
TTuberville,"RT @FOX6Hardison: ""We just want to save college athletics"" says @TTuberville to me today on his potential bipartisan NIL bill w/@Sen_JoeMan…",8,0,0,0
TTuberville,With the economy heading straight into a recession @POTUS has decided to take tax dollars from everyday Americans and forgive student loans.It’s clear this is a last ditch effort for the Democrats to keep the house and senate in the midterms. But it’s not going to work.,16,54,106,3
TTuberville,RT @yhn: Hoover City Councilman Mike Shaw: Sen. Tuberville fighting for Alabamians’ financial freedoms,4,0,0,0
TTuberville,We’ve let the fox in the hen house.,13,18,50,2
TTuberville,RT @TTuberville: The CBO disagrees. Americans earning less than $400k a year are estimated to pay an additional $20 BILLION in new taxes.…,57,0,0,0
TTuberville,"“Tuberville, who recently introduced the “Securing America’s Land from Foreign Interference Act” with Sen. Tom Cotton, R-Ark., called for an end to China’s ability to purchase U.S. land because it poses a national security threat.”",13,5,49,0
TTuberville,"RT @RNCResearch: Fox News' @BretBaier: ""Multiple now nonpartisan experts say [the Biden Tax Hikes] would raise taxes on NEARLY ALL American…",202,0,0,0
TTuberville,The CBO disagrees. Americans earning less than $400k a year are estimated to pay an additional $20 BILLION in new taxes. This Administration just lies…and the media covers for them. Every time.,57,247,196,19
TTuberville,RT @TTuberville: The Deep state has reached a new low today by raiding a former president’s home.This is a step too far when politics tur…,120,0,0,0
TTuberville,The Deep state has reached a new low today by raiding a former president’s home.This is a step too far when politics turns into a personal war against a large part of the American people.,120,323,1009,21
TTuberville,RT @thehill: GOP targets vulnerable Democrats with tough votes in vote-a-rama,11,0,0,0
TTuberville,RT @yhn: U.S. Senate passes @SenTuberville legislation to streamline post-9/11 GI Bill benefits  #alpoliticsBy @DylanSmithAL,8,0,0,0
TTuberville,"RT @jeff_poor: Tuberville says Saban has called him, Manchin 'several times' with NIL concerns  #alpolitics #RollTide",5,0,0,0
TTuberville,RT @finebaum: A bipartisan effort in the US Senate launched today to investigate how the federal government might go about putting national…,10,0,0,0
TTuberville,"RT @IowaStandard: Cotton, Tuberville Introduce Bill to Prohibit the Chinese Communist Party from Purchasing American Land",16,0,0,0
TTuberville,RT @SenTuberville: IN THE NEWS: Tommy Tuberville pushing for federal laws regulating #NIL,5,0,0,0
TTuberville,"RT @yhn: Tuberville, Manchin to partner on NIL legislation with insight from Nick Saban  #alpoliticsBy @DylanSmithAL",4,0,0,0
TTuberville,"RT @Ourand_SBJ: US Sens Tuberville and Manchin today asked for comments from ADs, college administrators, associations and student-athlete…",2,0,0,0
SenShelby,"RT @IanWVTM13: A fascinating and wide-ranging conversation with retiring @SenShelby in Washington, DC earlier this fall. Covered a lot of g…",3,0,0,0
SenShelby,"My sincere thanks to the Aviation Council of Alabama for travelling to Washington to present me with this resolution. I've been fortunate in my career to help secure a number of aviation investments in AL, providing our state with the necessary tools for greater economic success.",2,4,5,1
SenShelby,"It's a great day for @NASA and a great day for space exploration! Congratulations to all of those who have worked on the Artemis program. Today, we made history. I’m proud of the major role that Alabama played in this monumental success.",8,3,17,0
SenShelby,"Happy 60th anniversary to @CRPHSV! As the second largest research park in the U.S. and fourth largest in the world, Cummings Research Park is an impressive &amp; competitive home base for researchers and innovators. Good things are happening in Huntsville, especially throughout CRP.",5,6,21,0
SenShelby,"Thank you to all of the courageous men and women who have selflessly served our country. It’s important that we honor their sacrifice — not just on #VeteransDay, but every day. Due to their bravery and commitment to our nation, we remain free and safe at home.",3,21,20,4
SenShelby,"Today we proudly celebrate 247 years of the U.S. Marine Corps. Our Marines are unwavering in their loyalty and duty to our country. I have the utmost appreciation and respect for the brave men and women of the USMC and the many ways they protect our homeland. Thank you, @USMC!",4,6,22,1
